m,left_ver,right_ver,vibed_uncert_1,vibed_uncer_2
0,180.1166667,0,0.01666666667,0.01666666667
0,180.1,0.3166666667,0.01666666667,0.01666666667
0,180.0166667,0.06666666667,0.01666666667,0.01666666667
0,180.0333333,0,0.01666666667,0.01666666667
